file,page_num,Clear,Noisy,Trash,Non-text,Empty,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,ch_ratio,main_lang
CTX201604023,2,40,20,21,28,36,339,2186,0.7809716666666666,0.03841833333333333,0.9136416666666667,2117.485166666667,0.48333333333333334,0.37454666666666664,0.23333333333333334,ces
CTX201604035,49,1,0,0,0,0,16,89,0.7545,0.1562,0.8393,433.04,0.0,0.3519,0.0,ces
CTX201604049H,78,3,3,2,2,3,12,52,0.7254,0.020833333333333332,0.9134666666666668,110094.63333333335,0.0,0.3246,0.0,ces
CTX201604051D,177,0,0,7,0,3,0,0,,,,,,,,
CTX201604069,339,31,12,2,0,6,153,1016,0.7919348837209301,0.025437209302325584,0.9207674418604652,32352.546279069767,0.0,0.3474651162790698,0.20930232558139536,ces
CTX201604071,483,2,3,0,0,2,15,85,0.73022,0.02,0.8263,935.9959999999999,0.0,0.36904,0.0,ces
CTX201604086,23,3,1,0,0,3,28,158,0.793225,0.03845,0.800075,212.95749999999998,0.0,0.325125,0.0,ces
CTX201604141,132,76,159,155,0,49,385,2459,0.7162902127659575,0.007446808510638298,0.8186953191489362,1339.5024680851066,0.0,0.2085991489361702,0.0,ces
CTX201604155,359,9,190,106,74,83,223,869,0.5592603015075377,0.005025125628140704,0.7628914572864323,11598.745175879398,0.01507537688442211,0.025886934673366835,0.08040201005025126,ces
CTX201604168,5,30,2,1,0,2,365,2455,0.858603125,0.01181875,0.979890625,492.874375,0.0,0.4221875,0.0,ces
CTX201604359,1,21,4,1,0,2,239,1662,0.808784,0.020828,0.952488,5275.4532,0.04,0.399056,0.0,ces
CTX201700210,6,2,0,0,0,1,37,192,0.7878000000000001,0.1623,0.9434,143.525,0.0,0.4313,0.0,ces
CTX201700526,42,31,1,1,0,1,401,2100,0.787659375,0.096215625,0.927721875,432.133125,0.0,0.398084375,0.0,ces
CTX201700731,97,16,10,7,1,8,74,441,0.7176615384615384,0.03814230769230769,0.8740346153846154,4283.367692307692,0.0,0.35949230769230767,0.07692307692307693,ces
CTX201700807,80,14,26,10,11,14,166,943,0.6980325,0.00443,0.8406800000000001,157309.84524999998,0.0,0.1913125,0.0,ces
CTX201700827B,111,39,28,24,10,29,206,1139,0.730168656716418,0.03675223880597015,0.8977044776119403,3898.8608955223885,0.0,0.3618820895522388,0.05970149253731343,ces
CTX201701399,7,1,0,0,0,0,3,15,0.7484,0.1667,0.9953,831.97,0.0,0.4167,0.0,ces
CTX201701986,13,21,1,0,0,7,171,1015,0.7875409090909091,0.06910909090909091,0.9857272727272727,517.2659090909091,0.0,0.4142954545454545,0.045454545454545456,ces
CTX201701997B,74,0,2,0,0,1,4,22,0.64985,0.0,0.7618,1869.385,0.0,0.1429,0.0,ces
CTX201702162,19,25,1,0,0,11,178,1315,0.8111423076923077,0.028169230769230766,0.8621076923076922,507.6226923076923,0.0,0.35496153846153844,0.15384615384615385,ces
CTX201702169,306,4,2,0,2,6,37,214,0.7715833333333334,0.09723333333333332,0.99345,4200.349999999999,0.0,0.3905166666666667,0.0,ces
CTX201702177,28,18,0,0,0,1,245,1584,0.8802,0.013222222222222222,0.9960333333333333,368.0705555555556,0.0,0.4109055555555556,0.0,ces
CTX201702181C,182,55,55,9,0,50,205,1243,0.75548,0.021137272727272727,0.8912681818181819,4350.171909090909,0.0,0.3724727272727273,0.0,ces
CTX201702474,83,2,0,0,0,0,19,111,0.8253,0.03335,0.8749,464.88,0.0,0.41875,0.0,ces
CTX201703278,419,47,55,5,8,56,182,1032,0.7311676470588235,0.009858823529411765,0.873235294117647,73432.10549019607,0.0,0.313771568627451,0.00980392156862745,ces
CTX201703507,14,10,5,1,1,7,54,339,0.7782533333333334,0.02936,0.9188933333333333,3828.561333333333,0.0,0.39035333333333333,0.0,ces
CTX201703525B,143,0,1,4,0,1,1,3,0.527,0.0,0.75,233.98,0.0,0.0,0.0,ces
CTX201703690B,164,0,1,1,0,1,1,3,0.603,0.0,0.75,1.0,0.0,0.0,0.0,ces
CTX201703691,321,72,198,31,79,210,343,1589,0.6484337037037037,0.024485555555555556,0.8540707407407407,26743.189925925926,0.0,0.24276666666666666,0.1111111111111111,ces
CTX201703695,370,0,14,0,0,5,30,364,0.5525357142857142,0.1666642857142857,0.75,614.0985714285715,0.0,0.23467857142857143,0.0,ces
CTX201709888,10,12,0,1,0,2,127,829,0.8780333333333333,0.04349166666666667,0.9713083333333333,346.97583333333336,0.16666666666666666,0.4190333333333333,0.0,ces
CTX201750036,79,0,2,0,0,1,2,6,0.5405,0.0,0.75,1563.235,0.0,0.0,0.0,ces
CTX201750075,105,3,24,21,14,18,98,414,0.6143740740740741,0.059225925925925925,0.8016555555555556,5500.206666666666,0.25925925925925924,0.3494851851851852,0.1111111111111111,ces
CTX201750088,135,45,22,7,10,15,290,1774,0.7578522388059702,0.04547611940298507,0.9342597014925372,1736.3367164179103,0.07462686567164178,0.4003820895522388,0.014925373134328358,ces
CTX201750112,26,16,14,24,0,13,63,416,0.7197766666666666,0.011113333333333333,0.8822966666666667,4388.302333333334,0.0,0.30066666666666664,0.03333333333333333,ces
CTX201750130A,206,43,20,3,5,8,213,1737,0.7727158730158731,0.022841269841269843,0.8812603174603174,1185.0704761904763,0.0,0.28717777777777775,0.015873015873015872,ces
CTX201750173,222,15,23,9,16,28,81,480,0.6999368421052632,0.02161578947368421,0.8706105263157894,39597.62052631579,0.0,0.37006842105263155,0.02631578947368421,ces
CTX201750231,167,0,7,1,0,6,10,65,0.6347285714285714,0.019042857142857143,0.8317,6649.784285714285,0.0,0.3201714285714286,0.0,ces
CTX201750244,547,7,6,3,2,4,60,418,0.7681538461538462,0.03339230769230769,0.8851384615384615,2233.686153846154,0.3076923076923077,0.4029230769230769,0.0,ces
CTX201750264,115,0,8,4,24,18,19,77,0.505875,0.0552125,0.80785,3117.4575,0.0,0.45535,0.0,ces
CTX201750290,93,3,38,20,24,47,98,426,0.5802,0.07956829268292684,0.8075146341463415,35122.23878048781,0.12195121951219512,0.3701780487804878,0.0,ces
CTX201750319,13,29,1,1,0,2,243,1556,0.8443533333333334,0.00634,0.9827333333333333,579.013,0.03333333333333333,0.40281333333333336,0.0,ces
CTX201750320,164,23,3,2,1,4,214,1284,0.8084576923076923,0.018003846153846155,0.9610653846153846,493.5884615384615,0.07692307692307693,0.38733076923076926,0.0,ces
CTX201750332,21,29,7,0,2,0,382,1879,0.7567555555555556,0.04090833333333334,0.9298555555555557,3527.7574999999997,0.3055555555555556,0.40066666666666667,0.0,ces
CTX201750341,19,28,8,8,1,2,175,1494,0.7807805555555556,0.03899444444444444,0.8936916666666667,891.0269444444444,0.0,0.3466027777777778,0.0,ces
CTX201750366,43,7,52,29,64,70,121,567,0.5825762711864407,0.04508474576271187,0.8051169491525424,9718.541355932202,0.0847457627118644,0.2792389830508475,0.06779661016949153,ces
