file,page_num,Clear,Empty,Noisy,Trash,Non-text,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,ch_ratio,main_lang
MTX202320066,3,26,5,1,1,0,263,1884,0.8621296296296296,0.006033333333333333,0.9730740740740741,100.93037037037037,0.14814814814814814,0.40794074074074077,0.0,ces
MTX202400010,15,47,3,2,0,0,510,3200,0.8109999999999999,0.0023346938775510202,0.9886836734693878,76.79081632653062,0.0,0.3843020408163265,0.0,ces
MTX202400035,53,4,2,0,0,0,34,185,0.7778,0.0077,0.9793000000000001,58.5,0.5,0.3985,0.25,ces
MTX202400056,47,58,77,165,54,54,342,2000,0.6648089686098655,0.0007847533632286995,0.7595964125560537,40654.04116591928,0.0,0.24569147982062778,0.242152466367713,ces
MTX202400058,373,83,61,42,50,16,365,2240,0.766872,0.0098504,0.8893135999999999,6054.40104,0.072,0.3596928,0.0,ces
MTX202400072,39,30,3,1,1,0,300,2070,0.870283870967742,0.012141935483870969,0.9689838709677419,79.94774193548388,0.0,0.39196451612903227,0.0,ces
MTX202400086,4,4,1,0,0,0,36,232,0.8324499999999999,0.03945,0.976675,190.125,0.75,0.434225,0.0,ces
MTX202400116,128,4,2,1,0,0,23,146,0.7437400000000001,0.00286,0.8959400000000001,239.52399999999997,0.0,0.39415999999999995,0.0,ces
MTX202400117,533,20,61,75,113,50,312,1587,0.6451221052631579,0.018637894736842107,0.8449326315789475,8393.948736842105,0.0,0.18416000000000002,0.0,ces
MTX202400127,415,15,7,10,7,0,88,574,0.761604,0.0,0.8627760000000001,218.09,0.0,0.333356,0.0,ces
MTX202400128F,75,39,129,214,55,88,264,1277,0.6479517786561265,0.0,0.7779727272727273,12366.587509881421,0.0,0.1491798418972332,0.0,ces
MTX202400133E,36,42,22,0,21,0,192,1023,0.7770309523809524,0.0014285714285714286,0.8723857142857143,199.5952380952381,0.0,0.36884761904761904,0.0,ces
MTX202400137,33,9,6,6,4,0,49,251,0.7448266666666666,0.011666666666666665,0.8585666666666667,348.02466666666663,0.0,0.37095333333333336,0.0,ces
MTX202410002,179,0,0,0,1,0,0,0,,,,,,,,
P022_00018,12,14,5,4,2,0,105,667,0.77735,0.021733333333333334,0.926138888888889,1525.4094444444445,0.05555555555555555,0.3516888888888889,0.0,ces
P027_00002_020,1,0,0,1,0,0,4,12,0.4537,0.0,1.0,4928.0,0.0,0.2857,0.0,ces
P027_00009_002,38,24,1,15,1,0,243,1666,0.7371333333333333,0.0321051282051282,0.8928769230769231,4836.01282051282,0.07692307692307693,0.3583692307692308,0.0,ces
P028_00012,254,0,21,29,8,9,99,399,0.5447379310344828,0.03878275862068965,0.7831103448275862,7050970.224482758,0.20689655172413793,0.30365517241379314,0.034482758620689655,ces
P028_00028,38,0,35,29,43,37,62,275,0.5680413793103448,0.030486206896551724,0.8468586206896552,412196.0303448276,0.06896551724137931,0.4268689655172414,0.034482758620689655,ces
P043_00001_062,82,25,2,1,0,1,216,1376,0.847326923076923,0.010307692307692308,0.9780192307692308,193.80307692307693,0.07692307692307693,0.41350769230769235,0.0,ces
P043_00004_016,78,0,0,0,1,0,0,0,,,,,,,,
