file,page_num,Clear,Empty,Noisy,Trash,Non-text,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
MTX202300092,57,24,24,1,3,1,86,535,0.8115600000000001,0.0,0.872476,242.062,0.0,0.377776,0.479868,0.0,ces
MTX202300118,37,2,0,0,0,0,13,76,0.81045,0.02185,0.9286,323.0,0.0,0.3981,0.4597,0.0,ces
MTX202300155,48,5,3,4,0,1,49,324,0.7321777777777778,0.0,0.9971444444444444,773.9722222222222,0.0,0.4334888888888889,0.5964777777777778,0.0,ces
MTX202300176,60,32,16,0,0,1,200,971,0.79569375,0.0391875,0.859025,49.3009375,0.0,0.352075,0.575025,0.0,ces
MTX202300213,57,3,2,0,0,0,42,213,0.8384333333333333,0.016700000000000003,0.9133999999999999,67.79333333333334,0.0,0.4192666666666667,0.36623333333333336,0.0,ces
MTX202300244,24,29,1,0,1,1,280,1601,0.7927931034482758,0.11892413793103448,0.8111413793103448,125.96551724137932,0.0,0.36897241379310347,0.4786655172413793,0.0,ces
MTX202300286,7,1,0,0,0,0,16,74,0.8068,0.0156,0.9716,108.5,0.0,0.3846,0.5128,0.0,ces
MTX202300342,30,34,38,7,1,10,117,722,0.7854195121951218,0.008719512195121952,0.892609756097561,407.0136585365854,0.0,0.40074878048780493,0.44284146341463415,0.0,ces
MTX202300363,3,20,6,1,0,0,195,1365,0.8857904761904762,0.00798095238095238,0.9860190476190476,114.00619047619048,0.19047619047619047,0.4266714285714286,0.5251095238095238,0.0,ces
MTX202300388,33,53,9,6,0,6,426,2444,0.8291847457627118,0.015301694915254238,0.949728813559322,251.1550847457627,0.1694915254237288,0.3849237288135593,0.4750406779661017,0.0,ces
MTX202300420,2,28,14,3,3,5,82,527,0.8483225806451612,0.006141935483870968,0.8955677419354838,348.738064516129,0.0967741935483871,0.3868193548387097,0.48029354838709676,0.06451612903225806,ces
MTX202300431,144,2,3,0,0,3,3,23,0.8227,0.0,0.87075,467.25,0.0,0.3701,0.48705,0.5,ces
MTX202300465,542,1,1,0,0,1,10,52,0.8382,0.0,0.9856,105.0,0.0,0.4333,0.5667,0.0,ces
MTX202300466BC,286,3,1,0,0,0,13,73,0.7717,0.05333333333333334,0.7708,75.75,0.6666666666666666,0.3578333333333334,0.6161666666666666,0.0,ces
MTX202300466DE,752,2,9,0,0,19,7,48,0.8553999999999999,0.0,0.9233,468.5,0.0,0.4545,0.61365,0.0,ces
MTX202300466FG,386,8,2,0,0,1,77,561,0.84725,0.02,0.9655125,370.39,0.25,0.42065,0.5393,0.0,ces
MTX202300489,9,3,2,1,0,1,26,267,0.80285,0.00795,0.98665,1545.875,0.0,0.3776,0.49917500000000004,0.0,ces
MTX202300531,18,28,1,3,0,1,334,2332,0.8774064516129032,0.002606451612903226,0.9861548387096774,185.74064516129033,0.0,0.42988387096774194,0.5174258064516128,0.0,ces
MTX202300543,309,2,1,0,0,0,12,61,0.78165,0.025,0.75,109.25,0.0,0.2857,0.5714,0.0,ces
MTX202300603,101,25,88,3,21,244,34,247,0.8274642857142858,0.0,0.7916142857142857,494.9642857142857,0.0,0.4630464285714285,0.3203607142857143,0.0,ces
MTX202300631,46,2,1,0,0,0,6,44,0.8262,0.0,0.8202,30.69,0.0,0.30000000000000004,0.47500000000000003,0.5,ces
MTX202300659,266,70,45,47,25,49,323,1730,0.740648717948718,0.0015666666666666665,0.848008547008547,1789.9444444444443,0.008547008547008548,0.37049316239316243,0.39586752136752135,0.0,ces
MTX202300688,19,42,18,7,0,14,85,635,0.8306326530612245,0.002551020408163265,0.9509306122448979,704.1197959183673,0.0,0.41620612244897964,0.4441428571428572,0.0,ces
MTX202300696,823,50,57,59,0,154,345,2446,0.67628623853211,0.005215596330275229,0.8275871559633027,195.21963302752292,0.0,0.6253559633027522,0.2441559633027523,0.46788990825688076,ces
MTX202300696A,374,3,1,0,0,0,12,77,0.8365666666666667,0.0,0.9324,345.5833333333333,0.0,0.35370000000000007,0.5036999999999999,0.0,ces
MTX202300696C,421,62,20,0,18,22,317,1997,0.8674661290322581,0.001170967741935484,0.9471322580645162,348.8790322580645,0.04838709677419355,0.40162419354838713,0.4151693548387097,0.0,ces
MTX202300697A,128,29,80,26,17,239,66,424,0.7329781818181819,0.0,0.7991545454545455,370.3203636363636,0.0,0.2751709090909091,0.4260654545454545,0.0,ces
MTX202300699A,245,62,40,42,27,29,303,1603,0.7379182692307692,0.003044230769230769,0.8437875,947.8221153846154,0.028846153846153848,0.3714701923076923,0.3958538461538461,0.0,ces
MTX202300699B,396,32,56,10,8,247,53,372,0.7908357142857143,0.0004761904761904762,0.8795928571428572,653.7233333333334,0.0,0.4146904761904762,0.43056190476190476,0.0,ces
MTX202300700A,414,28,42,10,14,234,56,390,0.7818315789473684,0.0004394736842105263,0.8811921052631579,500.8847368421052,0.0,0.40402894736842104,0.45395,0.0,ces
MTX202300700B,348,51,2,5,0,2,491,2705,0.8131892857142857,0.005798214285714286,0.903319642857143,584.8426785714286,0.0,0.36343749999999997,0.45459642857142857,0.0,ces
MTX202300700D,62,1,0,0,0,0,2,7,0.8091,0.0,0.75,34.25,0.0,0.3333,0.6667,0.0,ces
MTX202300701A,59,69,29,33,16,22,408,2266,0.7483107843137254,0.010514705882352942,0.8514029411764706,1851.5995098039216,0.0196078431372549,0.36226274509803924,0.3974235294117647,0.0,ces
MTX202300701C,620,27,79,22,4,261,56,385,0.7343918367346939,0.00040816326530612246,0.8426653061224489,634.0051020408164,0.0,0.34381428571428574,0.4331469387755102,0.0,ces
MTX202310087,1,1,1,1,0,0,6,29,0.6361,0.0,0.8671,973.0,0.0,0.28335,0.44999999999999996,0.0,ces
MTX202310777,7,1,0,0,0,0,5,26,0.7095,0.0,0.75,144.0,0.0,0.25,0.5,0.0,ces
MTX202320006,25,3,3,0,1,1,14,78,0.8403,0.0,0.8333333333333334,121.33333333333333,0.0,0.34640000000000004,0.4776666666666667,0.0,ces
MTX202320073,6,2,1,0,0,1,9,56,0.80715,0.0125,0.9859,159.875,0.0,0.33975,0.33655,0.0,ces
MTX202400013,1,8,4,0,1,0,29,190,0.8496375,0.00625,0.9328625,244.28125,0.0,0.3968,0.4870375,0.25,ces
MTX202400040,69,3,2,0,0,1,27,183,0.8768666666666666,0.0,0.9978666666666666,117.33333333333333,0.0,0.4114333333333333,0.5285,0.0,ces
MTX202400056,174,2,0,2,0,1,9,51,0.74185,0.10625,0.9279999999999999,508.5,0.0,0.319275,0.4768,0.0,ces
MTX202400058,494,1,3,0,0,4,8,44,0.8502,0.0,0.9846,144.0,0.0,0.4583,0.5,0.0,ces
MTX202400072,160,110,57,27,17,38,461,2824,0.7956773722627738,0.011948175182481752,0.9061372262773723,384.4189781021898,0.10218978102189781,0.3770467153284672,0.4776401459854015,0.0,ces
MTX202400089,26,28,5,0,1,2,252,1800,0.9013892857142858,0.0023357142857142856,0.9814535714285714,94.04928571428572,0.0,0.4143428571428571,0.5245642857142857,0.0,ces
MTX202400116,249,5,2,0,0,0,27,153,0.79248,0.0,0.8475999999999999,300.476,0.0,0.38192,0.43444000000000005,0.0,ces
MTX202400117,654,2,8,0,0,21,8,59,0.8632500000000001,0.0,0.99975,520.5,0.0,0.41645,0.48895,0.0,ces
MTX202400127,536,52,2,0,0,1,363,2594,0.7622230769230769,0.0909096153846154,0.7760538461538461,72.41346153846153,0.0,0.32375000000000004,0.48043846153846154,0.0,ces
MTX202400128F,196,53,139,13,26,306,85,588,0.823359090909091,0.0,0.8635242424242424,538.9624242424242,0.0,0.4125227272727273,0.39100151515151516,0.0,ces
MTX202400133G,83,0,0,0,0,2,0,0,,,,,,,,,
MTX202400143,2,6,2,0,0,1,53,371,0.9291,0.004483333333333333,0.9179333333333334,31.656666666666666,0.0,0.3781333333333334,0.48028333333333334,0.0,ces
MTX202410004,156,0,0,0,1,1,0,0,,,,,,,,,
P022_00018,138,8,3,5,0,1,60,375,0.7389307692307692,0.10140769230769231,0.8298,579.8461538461538,0.0,0.35620769230769234,0.47107692307692306,0.0,ces
P027_00002_037,4,0,4,0,3,3,0,0,,,,,,,,,
P027_00009_002,159,22,3,10,8,2,212,1339,0.772359375,0.0251,0.86919375,1514.4375,0.15625,0.3748125,0.472784375,0.0,ces
P028_00013,90,0,0,0,0,2,0,0,,,,,,,,,
P028_00034,17,1,3,2,2,3,11,49,0.6900000000000001,0.036666666666666674,0.8125666666666667,1182.8333333333333,0.0,0.23609999999999998,0.38056666666666666,0.0,ces
P043_00002_001,26,0,4,3,6,6,9,44,0.5701666666666666,0.23750000000000002,0.8522,1111.3333333333333,0.3333333333333333,0.5185333333333334,0.4338666666666667,0.0,ces
P047_00001_011,20,0,1,0,2,0,0,0,,,,,,,,,
