file,page_num,Clear,Trash,Noisy,Empty,Non-text,total_word_count,total_char_count,avg_word_count,avg_char_count,avg_garbage_density,avg_lang_score,avg_perplex,avg_symbol,avg_upper,avg_repeated,avg_ldl_fuses,avg_gibberish,avg_word_weird,avg_quality_score,main_lang
CTX201405051,36,2,0,1,0,0,33,185,11.0,61.6667,0.0204,0.8816,984.1333,0.6667,0.0,0.0,0.0,0.0,0.0417,0.6808,ces_Latn
CTX201405184,26,45,1,4,0,1,531,3301,10.62,66.02,0.048,0.8947,451.6042,0.0,0.0,0.0,0.0,0.28,0.0,0.7342,ces_Latn
CTX201405188,266,8,0,4,0,4,56,343,4.6667,28.5833,0.0471,0.8203,1207.5692,0.0,0.0,0.0,0.0,0.5,0.0,0.734,ces_Latn
CTX201405221,210,8,0,1,0,1,85,601,9.4444,66.7778,0.0035,0.975,496.3089,0.1111,0.0,0.0,0.0,0.0,0.0028,0.8408,ces_Latn
CTX201405223,379,24,38,38,0,242,122,918,1.22,9.18,0.0422,0.6988,2766.1478,0.38,0.0,0.0,0.0,0.0,0.152,0.6339,slk_Latn
CTX201405226,25,38,0,0,0,1,416,2634,10.9474,69.3158,0.006,0.9864,422.1818,0.0263,0.0,0.0,0.0,0.0,0.0009,0.8253,ces_Latn
CTX201405253A,67,31,16,6,0,8,116,689,2.1887,13.0,0.0701,0.7766,20862.353,0.1509,0.0189,0.0,0.0189,0.0377,0.0358,0.6633,ces_Latn
CTX201405253D,113,0,1,0,0,1,4,21,4.0,21.0,0.0,0.4506,12248.18,0.0,0.0,0.0,0.0,0.0,0.0,0.621,fra_Latn
CTX201405285,23,29,8,2,0,1,335,2176,8.5897,55.7949,0.0409,0.8403,1179.2628,0.0256,0.0,0.0,0.0,0.0513,0.0008,0.7749,ces_Latn
CTX201405483,2,35,7,15,0,46,312,2021,5.4737,35.4561,0.0284,0.7975,2376.7984,0.7544,0.0,0.0,0.0,0.1404,0.0073,0.7436,ces_Latn
CTX201405544,55,3,0,0,0,8,12,65,4.0,21.6667,0.0067,0.9107,10234.73,0.0,0.0,0.0,0.0,0.0,0.0,0.6164,ces_Latn
CTX201405829,115,1,0,0,0,1,1,10,1.0,10.0,0.0,0.5827,157.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9037,ces_Latn
CTX201405865A,430,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201405865C,423,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201405865F,113,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201405866,826,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201405870,107,31,10,26,0,43,171,1079,2.5522,16.1045,0.0319,0.7808,8710.4599,0.2836,0.0,0.0,0.0,0.0,0.0501,0.6956,ces_Latn
CTX201500058,43,11,4,6,0,74,54,309,2.5714,14.7143,0.0333,0.7366,10469.3362,0.0952,0.0,0.0,0.0952,0.0,0.0234,0.6902,ces_Latn
CTX201500399,8,26,1,10,0,1,222,1586,6.0,42.8649,0.045,0.8845,980.4241,0.0811,0.0,0.0,0.0,0.2703,0.0062,0.8102,ces_Latn
CTX201500841,69,2,0,0,0,1,25,145,12.5,72.5,0.0,0.7852,696.455,0.0,0.0,0.0,0.0,0.0,0.0,0.773,ces_Latn
CTX201500882,34,12,0,2,0,4,42,276,3.0,19.7143,0.0874,0.973,1027.7043,0.1429,0.0,0.0,0.0,0.0,0.0103,0.7432,ces_Latn
CTX201501653,45,34,0,2,0,8,471,2857,13.0833,79.3611,0.1008,0.9567,343.8558,0.0556,0.0,0.0,0.0,0.0833,0.0015,0.7229,ces_Latn
CTX201501656C,292,2,3,1,0,25,18,89,3.0,14.8333,0.0606,0.6178,5513.2583,0.5,0.0,0.0,0.0,0.1667,0.0389,0.6145,ces_Latn
CTX201501681,344,83,4,1,0,110,115,614,1.3068,6.9773,0.0,0.7637,16437.75,0.0,0.0,0.0,0.0,0.0,0.0,0.7669,ces_Latn
CTX201501946A,75,4,0,1,0,6,25,110,5.0,22.0,0.0176,0.8217,754.006,0.2,0.0,0.0,0.0,0.0,0.0053,0.577,ces_Latn
CTX201501946C,70,86,29,31,0,129,258,1334,1.7671,9.137,0.0144,0.8005,5561.1968,0.0685,0.0,0.0,0.0,0.0411,0.0128,0.6675,ces_Latn
CTX201501978,81,8,4,4,0,6,27,153,1.6875,9.5625,0.0247,0.8489,155459.7106,0.1875,0.0,0.0,0.0625,0.125,0.0406,0.7173,ces_Latn
CTX201501990,4,22,1,3,0,1,103,634,3.9615,24.3846,0.0014,0.908,1579.585,0.0,0.0,0.0,0.0,0.0,0.0,0.7094,ces_Latn
CTX201502018,44,5,2,2,0,2,25,185,2.7778,20.5556,0.0316,0.7614,2753.4067,0.1111,0.2222,0.0,0.0,0.0,0.0583,0.6748,ces_Latn
CTX201502023,431,2,37,37,0,74,82,483,1.0789,6.3553,0.1826,0.8473,2120.4718,0.0,0.0,0.0,0.0,0.0,0.0,0.7835,ces_Latn
CTX201502166,28,48,12,9,0,48,301,1737,4.3623,25.1739,0.0551,0.8054,3747.7928,0.6232,0.0,0.0,0.0,0.0,0.001,0.749,ces_Latn
CTX201502298,307,1,0,0,0,13,3,31,3.0,31.0,0.0,0.9999,994.71,0.0,0.0,0.0,0.0,0.0,0.0,0.8912,ces_Latn
CTX201502351,13,36,1,6,0,3,404,2619,9.3953,60.907,0.0262,0.9129,780.787,0.1163,0.0,0.0,0.0,0.093,0.007,0.7493,ces_Latn
CTX201502519,35,31,0,0,0,1,342,2293,11.0323,73.9677,0.0031,1.0,347.8006,0.0968,0.0,0.0,0.0,0.0,0.0044,0.8541,ces_Latn
CTX201502529,63,1,0,2,0,0,40,236,13.3333,78.6667,0.0537,0.8021,265.1167,1.0,0.0,0.0,0.0,0.6667,0.0246,0.7566,ces_Latn
CTX201502540,302,118,39,1,0,30,306,1802,1.9367,11.4051,0.0061,0.8673,71424.2531,0.0,0.0,0.0,0.0,0.0,0.0,0.7305,ces_Latn
CTX201502875,68,11,4,3,0,8,28,176,1.5556,9.7778,0.0115,0.9115,50283.5133,0.0556,0.0,0.0,0.0,0.1111,0.0044,0.7571,ces_Latn
CTX201502875C,148,11,3,5,0,14,36,201,1.8947,10.5789,0.0215,0.7982,48801.3795,0.1579,0.0,0.0,0.0,0.1053,0.0042,0.7215,ces_Latn
CTX201502875F,648,12,6,1,0,5,160,1057,8.4211,55.6316,0.0161,0.6181,571.9616,0.4737,0.0,0.0,0.0,0.5789,0.0351,0.6734,ces_Latn
CTX201503067,1,3,0,1,0,1,16,105,4.0,26.25,0.0104,0.934,715.8425,0.0,0.25,0.0,0.0,0.0,0.025,0.778,ces_Latn
CTX201503803,60,37,3,6,0,115,182,966,3.9565,21.0,0.0057,0.8924,19951.543,0.0,0.0,0.0,0.0,0.0,0.0,0.7624,ces_Latn
CTX201503905,179,37,0,0,0,2,206,1914,5.5676,51.7297,0.0985,0.9526,1302.4508,0.2703,0.0,0.0,0.0,0.1081,0.0131,0.7925,ces_Latn
CTX201503974,45,1,0,2,0,4,12,90,4.0,30.0,0.037,0.8487,1543.8867,0.0,0.0,0.0,0.0,0.3333,0.0,0.7687,ces_Latn
CTX201504061,13,17,1,4,0,3,211,1428,9.5909,64.9091,0.0267,0.9061,650.6105,0.2273,0.0,0.0,0.0,0.0,0.0413,0.7471,ces_Latn
CTX201504547,65,121,4,1,0,616,187,678,1.4841,5.381,0.0935,0.795,19070.2891,0.0,0.0,0.0,0.0,0.0,0.0,0.6382,slk_Latn
CTX201504632,2,13,0,0,0,0,110,762,8.4615,58.6154,0.0021,0.9099,849.3115,0.0,0.0,0.0,0.0,0.0,0.0,0.8216,ces_Latn
CTX201600343,39,20,0,1,0,0,217,1542,10.3333,73.4286,0.014,0.9903,876.0281,0.0476,0.0,0.0,0.0,0.0,0.0,0.8638,ces_Latn
CTX201600361,40,50,0,1,0,3,505,3522,9.902,69.0588,0.0205,0.9367,481.8367,0.0,0.0,0.0,0.0,0.0,0.0,0.7917,ces_Latn
CTX201600408,92,0,0,2,0,1,16,77,8.0,38.5,0.0143,0.6934,459.52,0.5,0.0,0.0,0.0,0.5,0.0143,0.6487,ces_Latn
CTX201600498,24,59,0,0,0,2,861,5548,14.5932,94.0339,0.0003,0.9968,391.9776,0.0,0.0,0.0,0.0,0.0,0.0,0.8747,ces_Latn
CTX201600507,36,44,4,9,0,3,737,4728,12.9298,82.9474,0.024,0.8926,364.3982,0.1404,0.0,0.0,0.0,0.4737,0.0032,0.7818,ces_Latn
CTX201600548,482,0,0,0,0,3,0,0,,,,,,,,,,,,,unknown
CTX201600807,2,40,0,0,0,2,482,3260,12.05,81.5,0.005,0.9917,409.4545,0.075,0.0,0.0,0.0,0.025,0.0022,0.8566,ces_Latn
CTX201600834,8,2,0,0,0,1,13,106,6.5,53.0,0.0,0.7727,2583.105,0.0,0.0,0.0,0.0,0.0,0.0,0.792,ces_Latn
CTX201600842,359,7,4,1,0,6,35,237,2.9167,19.75,0.077,0.7889,1837.8042,0.25,0.0,0.0,0.0,0.0833,0.0611,0.6656,ces_Latn
CTX201600898,58,18,0,2,0,1,165,1083,8.25,54.15,0.0434,0.884,1037.245,0.25,0.0,0.0,0.0,0.1,0.0171,0.7204,ces_Latn
CTX201600965,199,3,0,0,0,2,6,33,2.0,11.0,0.0,0.7471,1493.9633,0.0,0.0,0.0,0.0,0.0,0.0,0.6512,deu_Latn
CTX201601007,34,10,5,3,0,2,50,329,2.7778,18.2778,0.0648,0.7688,4526.8256,0.2222,0.0,0.0,0.0,0.1667,0.0341,0.7051,ces_Latn
CTX201601126,1,33,4,7,0,9,271,1997,6.1591,45.3864,0.0219,0.8638,1174.4534,0.2273,0.0,0.0,0.0,0.1818,0.0205,0.7893,ces_Latn
CTX201601205,317,53,17,18,0,14,328,1762,3.7273,20.0227,0.0853,0.7017,2171.4364,0.1477,0.0795,0.0,0.0227,0.0568,0.022,0.6936,ces_Latn
CTX201601378,53,2,0,0,0,1,27,166,13.5,83.0,0.0361,0.5561,403.475,0.0,0.0,0.0,0.0,0.0,0.0,0.7572,ces_Latn
CTX201601582,20,1,0,0,0,0,3,12,3.0,12.0,0.0,1.0,297.86,0.0,0.0,0.0,0.0,0.0,0.0,0.6084,ces_Latn
CTX201601709,136,35,6,4,0,66,114,637,2.5333,14.1556,0.0201,0.8505,52143.8291,0.0667,0.0444,0.0,0.0,0.0444,0.0092,0.6603,eng_Latn
CTX201602961,7,33,0,0,0,1,448,2881,13.5758,87.303,0.0064,0.993,354.1991,0.0303,0.0,0.0,0.0,0.0,0.0008,0.8501,ces_Latn
CTX201603168,14,8,7,8,0,67,56,359,2.4348,15.6087,0.1582,0.758,1288.7139,0.3913,0.0,0.0,0.0,0.2174,0.058,0.6243,ces_Latn
CTX201603198,420,3,0,0,0,4,7,27,2.3333,9.0,0.0,0.4797,5997.4733,0.0,0.0,0.0,0.0,0.0,0.0,0.4739,ces_Latn
CTX201603705,53,153,25,59,0,308,309,2501,1.3038,10.5527,0.0102,0.8946,3009.7215,0.0,0.0,0.0,0.0,0.0169,0.0,0.8125,ces_Latn
CTX201603778B,446,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201603778G,6,6,0,0,0,1,62,433,10.3333,72.1667,0.0,0.9976,450.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.8694,ces_Latn
CTX201603778H,279,32,0,23,0,352,67,450,1.2182,8.1818,0.0005,0.6805,1014.1878,0.0,0.0,0.0,0.0,0.0182,0.0,0.8086,vie_Latn
CTX201603814,319,26,10,18,0,10,240,1382,4.4444,25.5926,0.0588,0.8382,7685.8106,0.8889,0.0,0.0,0.0,0.0185,0.011,0.7053,ces_Latn
CTX201603950,1,8,0,0,0,1,48,332,6.0,41.5,0.0192,0.8471,669.8688,0.125,0.0,0.0,0.0,0.0,0.005,0.808,ces_Latn
CTX201604006,795,7,4,1,0,4,18,117,1.5,9.75,0.0,0.7193,111467.5,0.0,0.0,0.0,0.0,0.0833,0.0,0.7576,ces_Latn
CTX201604006B,251,9,2,1,0,8,20,120,1.6667,10.0,0.0,0.8277,111273.0717,0.0,0.0,0.0,0.0,0.0,0.0,0.7882,ces_Latn
CTX201604014A,301,0,0,1,0,1,3,5,3.0,5.0,0.0,0.9961,3516.33,0.0,0.0,0.0,0.0,0.0,0.0,0.3643,hye_Armn
CTX201604019,105,1,0,1,0,0,15,91,7.5,45.5,0.022,0.9446,1051.325,1.0,0.0,0.0,0.0,0.0,0.0536,0.7163,ces_Latn
CTX201604031,174,111,0,74,0,111,296,1665,1.6,9.0,0.0222,0.6577,11688.0592,0.0,0.0,0.0,0.0,0.2,0.0,0.6308,deu_Latn
CTX201604049,514,5,2,1,0,319,10,62,1.25,7.75,0.026,0.8266,6080.3,0.125,0.0,0.0,0.0,0.0,0.025,0.72,ces_Latn
CTX201604051B,5,0,0,0,0,4,0,0,,,,,,,,,,,,,unknown
CTX201604068,11,17,1,2,0,8,110,694,5.5,34.7,0.0019,0.7978,1175.5715,0.05,0.0,0.0,0.0,0.0,0.002,0.7113,ces_Latn
CTX201604071,83,56,21,6,0,9,138,880,1.6627,10.6024,0.0641,0.84,4344.8445,0.0,0.0,0.0,0.0,0.0,0.0,0.8009,ces_Latn
CTX201604075,329,29,3,11,0,25,108,503,2.5116,11.6977,0.0053,0.794,2592.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.6442,ces_Latn
CTX201604108,7,49,0,1,0,1,692,4497,13.84,89.94,0.0011,0.9999,404.133,0.06,0.0,0.0,0.0,0.0,0.0016,0.8687,ces_Latn
CTX201604151 ,155,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201604155,961,1,0,0,0,0,2,10,2.0,10.0,0.0,0.8195,2318.51,0.0,0.0,0.0,0.0,0.0,0.0,0.6173,deu_Latn
CTX201604243,18,6,0,0,0,0,59,392,9.8333,65.3333,0.006,1.0,1230.8633,0.0,0.0,0.0,0.0,0.1667,0.0,0.7942,ces_Latn
CTX201700202,213,10,6,4,0,33,37,228,1.85,11.4,0.0154,0.8879,47480.3215,0.2,0.0,0.0,0.0,0.1,0.0258,0.7224,ces_Latn
CTX201700354,382,15,3,1,0,6,32,206,1.6842,10.8421,0.008,0.8175,66687.3853,0.0526,0.0,0.0,0.0,0.1053,0.007,0.7215,ces_Latn
CTX201700717,27,2,0,2,0,1,32,222,8.0,55.5,0.0154,0.8944,1270.0125,0.5,0.0,0.0,0.0,0.25,0.0133,0.7286,ces_Latn
CTX201700792,41,14,3,19,0,89,110,571,3.0556,15.8611,0.0081,0.8382,27189.145,0.0278,0.0,0.0,0.0,0.2778,0.0019,0.6866,ces_Latn
CTX201700827A,153,27,4,10,0,6,164,853,4.0,20.8049,0.0913,0.7498,2237.2705,0.1463,0.0,0.0,0.0488,0.0732,0.0064,0.688,ces_Latn
CTX201701015,15,61,54,1,0,324,229,1846,1.9741,15.9138,0.0,0.6443,5528.4931,0.0,0.0,0.0,0.0,0.0,0.0,0.7872,epo_Latn
CTX201701721,66,76,23,20,0,176,336,1835,2.8235,15.4202,0.0102,0.8184,37556.0908,0.1008,0.0,0.0,0.0,0.0084,0.0202,0.7348,ces_Latn
CTX201701997,474,2,0,0,0,0,4,22,2.0,11.0,0.0909,0.8861,699.32,0.0,0.0,0.0,0.0,0.0,0.0,0.6285,vie_Latn
CTX201702041,82,2,0,0,0,0,6,24,3.0,12.0,0.0,1.0,278.65,0.0,0.0,0.0,0.0,0.0,0.0,0.6092,ces_Latn
CTX201702168,121,1,0,0,0,3,10,57,10.0,57.0,0.0175,0.9999,208.01,0.0,0.0,0.0,0.0,0.0,0.0,0.656,ces_Latn
CTX201702176,148,8,1,1,0,3,27,170,2.7,17.0,0.0325,0.8963,9204.737,0.1,0.0,0.0,0.0,0.0,0.01,0.6858,ces_Latn
CTX201702181B,77,94,17,46,0,48,238,1695,1.5159,10.7962,0.0124,0.9048,2945.4596,0.1019,0.0,0.0,0.0,0.0,0.0408,0.7816,ces_Latn
CTX201702224,7,1,0,0,0,0,10,74,10.0,74.0,0.0,1.0,263.59,0.0,0.0,0.0,0.0,0.0,0.0,0.8753,ces_Latn
CTX201703277,96,1,0,0,0,1,7,65,7.0,65.0,0.0,0.9829,1417.49,0.0,0.0,0.0,0.0,0.0,0.0,0.794,ces_Latn
CTX201703285,8,35,4,9,0,7,143,894,2.9792,18.625,0.0539,0.8401,34186.9223,0.0625,0.0,0.0,0.0,0.0833,0.0035,0.7678,ces_Latn
CTX201703525A,52,88,22,0,0,163,147,618,1.3364,5.6182,0.0,0.7847,637200.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.7179,ces_Latn
CTX201703690,79,59,0,4,0,1,368,2091,5.8413,33.1905,0.0441,0.9789,1166.4414,0.1429,0.0,0.0,0.0,0.0317,0.0088,0.7731,ces_Latn
CTX201703690C,245,1,6,0,0,6,37,244,5.2857,34.8571,0.1148,0.381,653.4429,0.1429,0.0,0.0,0.0,0.8571,0.0082,0.6286,slk_Latn
CTX201703691B,152,0,11,1,0,2,28,347,2.3333,28.9167,0.133,0.3957,686.7617,1.0,0.0,0.0,0.0,0.9167,0.1889,0.4774,pol_Latn
CTX201709868,16,17,0,0,0,1,178,1187,10.4706,69.8235,0.0049,0.9983,373.1994,0.0,0.0,0.0,0.0,0.0,0.0,0.8639,ces_Latn
CTX201750009,39,26,0,7,0,1,208,1264,6.303,38.303,0.0272,0.9037,903.8421,0.0,0.0,0.0,0.0606,0.0,0.003,0.7756,ces_Latn
CTX201750067B,14,62,0,12,0,21,282,1921,3.8108,25.9595,0.0147,0.903,862.3454,0.0676,0.027,0.0,0.0,0.0,0.0088,0.7416,ces_Latn
CTX201750086A,49,41,1,5,0,9,242,1681,5.1489,35.766,0.0046,0.9048,34003.6147,0.0213,0.0,0.0,0.0,0.0,0.0085,0.7729,ces_Latn
CTX201750096,158,13,2,5,0,7,81,405,4.05,20.25,0.0062,0.7745,2387.5405,0.05,0.0,0.0,0.0,0.0,0.005,0.6187,ces_Latn
CTX201750130,127,33,0,12,0,5,299,2275,6.6444,50.5556,0.011,0.8249,984.6802,0.0667,0.0222,0.0,0.0,0.0889,0.0078,0.7819,deu_Latn
CTX201750159,8,51,8,13,0,12,296,2153,4.1111,29.9028,0.0091,0.7475,47095.5219,0.0556,0.0,0.0,0.0,0.0139,0.0031,0.7242,deu_Latn
CTX201750179,10,5,16,13,0,235,124,679,3.6471,19.9706,0.0661,0.476,2683.2871,0.5294,0.1765,0.0,0.1765,0.0588,0.0765,0.5285,glg_Latn
CTX201750244,147,9,1,6,0,6,68,401,4.25,25.0625,0.0486,0.912,1438.1525,0.375,0.0,0.0,0.0,0.125,0.039,0.704,ces_Latn
CTX201750251,52,23,1,5,0,8,118,726,4.069,25.0345,0.0332,0.8081,814.2276,0.1034,0.0,0.0,0.0,0.069,0.0051,0.728,ces_Latn
CTX201750288,4,11,0,5,0,17,101,653,6.3125,40.8125,0.0054,0.9615,598.3531,0.0625,0.0,0.0,0.0,0.25,0.0042,0.7894,ces_Latn
CTX201750308,40,6,0,3,0,1,57,362,6.3333,40.2222,0.008,0.8381,1416.9767,0.3333,0.2222,0.0,0.0,0.0,0.0233,0.7535,ces_Latn
CTX201750319A,404,17,0,12,0,1,242,1360,8.3448,46.8966,0.0451,0.8126,1247.2328,0.3793,0.0,0.0,0.0345,0.1034,0.0141,0.6954,ces_Latn
CTX201750324,274,21,0,8,0,7,213,1546,7.3448,53.3103,0.0121,0.9038,532.1393,0.2069,0.0345,0.0,0.0,0.069,0.0064,0.8017,ces_Latn
CTX201750335,39,0,0,0,0,4,0,0,,,,,,,,,,,,,unknown
CTX201750357D,1,2,0,0,0,0,6,38,3.0,19.0,0.0238,0.6769,1359.02,0.0,0.0,0.0,0.0,0.0,0.0,0.7082,ces_Latn
CTX202250021,2,62,30,8,0,37,275,1792,2.75,17.92,0.0401,0.8214,228557.5253,0.05,0.0,0.0,0.0,0.0,0.0088,0.6971,eng_Latn
