file,page_num,Clear,Trash,Noisy,Empty,Non-text
CTX201001901,1445,0,59,12,0,13
CTX201001901,1446,0,13,1,0,0
CTX201001901,1447,0,52,8,0,3
CTX201001901,1448,0,18,3,0,9
CTX201001901,1449,0,16,2,0,0
CTX201001901,1450,0,62,9,0,7
CTX201001901,1451,0,12,2,0,1
CTX201001901,1452,0,90,12,0,24
CTX201001901,1453,0,13,1,0,0
CTX201001901,1454,0,60,9,0,13
CTX201001901,1455,0,21,4,0,8
CTX201001901,1456,0,16,2,0,0
CTX201001901,1457,0,64,11,0,12
CTX201001901,1458,0,12,2,0,1
CTX201001901,1459,0,61,8,0,18
CTX201001901,1460,0,13,1,0,0
CTX201001901,1461,1,49,7,0,21
CTX201001901,1462,0,21,3,0,8
CTX201001901,1463,0,16,2,0,0
CTX201001901,1464,0,63,11,0,8
CTX201001901,1465,0,12,2,0,1
CTX201001901,1466,0,63,9,0,13
CTX201001901,1467,0,13,1,0,0
CTX201001901,1468,0,3,1,0,0
